system:index,FID,mean,.geo
000000000000000000e4,379.0,0.07640150189399719,"{""type"":""Point"",""coordinates"":[30.343560521236586,-29.231966313342525]}"
000000000000000000e5,380.0,0.25401198863983154,"{""type"":""Point"",""coordinates"":[30.466124824614617,-29.247197473002785]}"
000000000000000000e6,381.0,-0.05224963650107384,"{""type"":""Point"",""coordinates"":[30.08369018201156,-29.549793115608153]}"
000000000000000000e7,386.0,0.04497146233916283,"{""type"":""Point"",""coordinates"":[30.462554816265968,-29.306949478585512]}"
000000000000000000e8,388.0,0.04651074856519699,"{""type"":""Point"",""coordinates"":[30.304033383304674,-29.236839054473407]}"
000000000000000000e9,390.0,0.043298300355672836,"{""type"":""Point"",""coordinates"":[30.466150156377395,-29.27929088448434]}"
000000000000000000ea,391.0,0.047358375042676926,"{""type"":""Point"",""coordinates"":[30.335821083353572,-29.253058693319986]}"
000000000000000000eb,393.0,0.15378111600875854,"{""type"":""Point"",""coordinates"":[30.070766677571275,-29.562030629311813]}"
000000000000000000ec,395.0,0.16074450314044952,"{""type"":""Point"",""coordinates"":[30.507943820485693,-29.251154288647992]}"
000000000000000000ed,396.0,0.003217651043087244,"{""type"":""Point"",""coordinates"":[29.941198669398112,-29.67335632337741]}"
000000000000000000ee,399.0,-0.08254726976156235,"{""type"":""Point"",""coordinates"":[30.0553060439205,-29.56311663403939]}"
000000000000000000ef,401.0,0.07598316669464111,"{""type"":""Point"",""coordinates"":[29.92822114492797,-29.70983553296759]}"
000000000000000000f0,402.0,0.06933906674385071,"{""type"":""Point"",""coordinates"":[30.300716085138678,-29.259737566167374]}"
000000000000000000f1,405.0,0.19293585419654846,"{""type"":""Point"",""coordinates"":[30.528983308140003,-29.2283489773831]}"
000000000000000000f2,407.0,0.03639908879995346,"{""type"":""Point"",""coordinates"":[29.920977587620374,-29.663885214552394]}"
000000000000000000f3,408.0,0.09766555577516556,"{""type"":""Point"",""coordinates"":[30.052596836171652,-29.53967801619863]}"
000000000000000000f4,409.0,0.1291489601135254,"{""type"":""Point"",""coordinates"":[30.465771103871784,-29.28740205829396]}"
000000000000000000f5,410.0,0.036744169890880585,"{""type"":""Point"",""coordinates"":[29.90660802510253,-29.675842946089134]}"
000000000000000000f6,411.0,0.025580480694770813,"{""type"":""Point"",""coordinates"":[30.104958163717804,-29.565287996410426]}"
000000000000000000f7,412.0,0.19121196866035461,"{""type"":""Point"",""coordinates"":[30.455170105328108,-29.255340513713882]}"
000000000000000000f8,416.0,-0.02956797555088997,"{""type"":""Point"",""coordinates"":[30.056503525322753,-29.592601300807953]}"
000000000000000000f9,420.0,0.06974045932292938,"{""type"":""Point"",""coordinates"":[30.005276902227713,-29.692029812949528]}"
000000000000000000fa,421.0,0.09055876731872559,"{""type"":""Point"",""coordinates"":[30.355238328800425,-29.24257267817122]}"
000000000000000000fb,422.0,-0.058027371764183044,"{""type"":""Point"",""coordinates"":[30.28106943928966,-29.265450947853637]}"
000000000000000000fc,423.0,0.09788759797811508,"{""type"":""Point"",""coordinates"":[30.080753986625567,-29.58741123675262]}"
000000000000000000fd,426.0,0.013672647066414356,"{""type"":""Point"",""coordinates"":[30.472325165791247,-29.308729001052455]}"
000000000000000000fe,427.0,0.02348313294351101,"{""type"":""Point"",""coordinates"":[30.507321413081048,-29.285846764445044]}"
000000000000000000ff,428.0,0.014113571494817734,"{""type"":""Point"",""coordinates"":[29.91667341221042,-29.671395248028393]}"
00000000000000000100,429.0,-0.051416750997304916,"{""type"":""Point"",""coordinates"":[30.32813514500701,-29.231511098280187]}"
00000000000000000101,431.0,-0.049034856259822845,"{""type"":""Point"",""coordinates"":[30.01233798860584,-29.71814116945479]}"
00000000000000000102,432.0,0.05616190657019615,"{""type"":""Point"",""coordinates"":[30.27402505487163,-29.214532228391494]}"
00000000000000000103,442.0,-0.08999297022819519,"{""type"":""Point"",""coordinates"":[30.00158906277824,-29.71311682027223]}"
00000000000000000104,444.0,0.08168458193540573,"{""type"":""Point"",""coordinates"":[29.964467717966567,-29.64841505244496]}"
00000000000000000105,445.0,0.06123613938689232,"{""type"":""Point"",""coordinates"":[29.95545077352086,-29.670936144412842]}"
00000000000000000106,446.0,0.13371600210666656,"{""type"":""Point"",""coordinates"":[30.47419332550623,-29.312946696206254]}"
00000000000000000107,447.0,0.07990250736474991,"{""type"":""Point"",""coordinates"":[30.46642306457452,-29.260780061925608]}"
00000000000000000108,448.0,0.04700207710266113,"{""type"":""Point"",""coordinates"":[30.113924511515002,-29.575390971474445]}"
00000000000000000109,451.0,-0.05086607486009598,"{""type"":""Point"",""coordinates"":[30.266836988653854,-29.26912752635331]}"
0000000000000000010a,453.0,-0.08164495974779129,"{""type"":""Point"",""coordinates"":[29.96828269822623,-29.704004317853396]}"
0000000000000000010b,454.0,0.14586234092712402,"{""type"":""Point"",""coordinates"":[29.975913030377836,-29.628670374481413]}"
0000000000000000010c,456.0,-0.017925115302205086,"{""type"":""Point"",""coordinates"":[29.92886304714009,-29.684038429737985]}"
0000000000000000010d,458.0,0.08698268979787827,"{""type"":""Point"",""coordinates"":[30.060718975189612,-29.571769653801418]}"
0000000000000000010e,461.0,-0.019893942400813103,"{""type"":""Point"",""coordinates"":[29.925946613521806,-29.67644111061321]}"
0000000000000000010f,467.0,-0.05186768248677254,"{""type"":""Point"",""coordinates"":[30.0157727698659,-29.702075483279657]}"
00000000000000000110,472.0,0.033886902034282684,"{""type"":""Point"",""coordinates"":[30.06256252884772,-29.537105243902168]}"
00000000000000000111,474.0,-0.05406593531370163,"{""type"":""Point"",""coordinates"":[30.020057644858937,-29.71914796962502]}"
00000000000000000112,477.0,0.09093867242336273,"{""type"":""Point"",""coordinates"":[30.097259693994296,-29.578756783548243]}"
00000000000000000113,479.0,0.06668870151042938,"{""type"":""Point"",""coordinates"":[29.931238842407907,-29.703521948239707]}"
00000000000000000114,482.0,0.045422423630952835,"{""type"":""Point"",""coordinates"":[30.067061564640344,-29.567083856374154]}"
00000000000000000115,483.0,-0.039770159870386124,"{""type"":""Point"",""coordinates"":[30.466476055443167,-29.292157492184078]}"
00000000000000000116,484.0,0.053231123834848404,"{""type"":""Point"",""coordinates"":[30.489905827367142,-29.256499144975756]}"
00000000000000000117,485.0,0.039815839380025864,"{""type"":""Point"",""coordinates"":[29.982442124620054,-29.63773684972518]}"
00000000000000000118,486.0,0.007266330067068338,"{""type"":""Point"",""coordinates"":[30.07229822683375,-29.52899756742341]}"
00000000000000000119,488.0,-0.006229715887457132,"{""type"":""Point"",""coordinates"":[29.97874580957076,-29.697935973019124]}"
0000000000000000011a,492.0,0.16649718582630157,"{""type"":""Point"",""coordinates"":[29.915201937908588,-29.684490746412337]}"
0000000000000000011b,493.0,0.13112017512321472,"{""type"":""Point"",""coordinates"":[30.07888632996757,-29.554276396864587]}"
0000000000000000011c,495.0,0.00549189792945981,"{""type"":""Point"",""coordinates"":[30.019797148325914,-29.70592666922866]}"
0000000000000000011d,498.0,-0.059674862772226334,"{""type"":""Point"",""coordinates"":[30.00021276397261,-29.645549403904695]}"
0000000000000000011e,499.0,0.11279849708080292,"{""type"":""Point"",""coordinates"":[29.97365682342687,-29.619817643081355]}"
0000000000000000011f,500.0,-0.00653744675219059,"{""type"":""Point"",""coordinates"":[29.910745503552544,-29.681351712557326]}"
00000000000000000120,502.0,0.08848964422941208,"{""type"":""Point"",""coordinates"":[30.493218994064204,-29.309651489638444]}"
00000000000000000121,503.0,-0.08389528840780258,"{""type"":""Point"",""coordinates"":[29.96056352290414,-29.66763342935715]}"
00000000000000000122,504.0,0.03727651759982109,"{""type"":""Point"",""coordinates"":[29.943718783398488,-29.65698974602007]}"
00000000000000000123,508.0,0.20975609123706818,"{""type"":""Point"",""coordinates"":[30.351844228157493,-29.220726029755824]}"
00000000000000000124,512.0,0.06085747480392456,"{""type"":""Point"",""coordinates"":[30.482772574709344,-29.281481492423357]}"
00000000000000000125,513.0,0.026741337031126022,"{""type"":""Point"",""coordinates"":[30.25595567908746,-29.2520869863778]}"
